,count,mean,std,min,25%,50%,75%,max,skewness
Henry_CO2,34.0,8.021655823529412e-05,0.00010138740138591918,8.20178e-06,2.89105e-05,4.657285e-05,9.030400000000001e-05,0.000554435,3.4196516847297267
Qst_CO2,34.0,20.516569948432355,4.521184740629275,9.6370390593,16.9966168339,21.348829620300002,23.465530472375,31.0375698449,-0.18779411254194825
Selectivity,34.0,14.175905410028545,8.783063471285837,3.02219356265085,8.058993333506066,12.58584390817115,18.67847832526015,48.3268831825393,1.8747255209151987
Qreg_TSA,34.0,161.35782747125216,123.1674985322767,53.4324412611938,86.5762495720848,122.166114892539,164.52584820210376,634.780575268223,2.309094773165207
Qreg_VSA,34.0,51.41424652806499,10.209443250128867,41.4996127067699,44.12582088472865,48.170953870981194,53.79782674966975,91.0517601658302,2.071499277248695
TOPSIS_score,34.0,0.4969441176470588,0.150748685488367,0.0,0.417375,0.5197499999999999,0.5779000000000001,0.9135,-0.5294844837061513
